titre,prix,surface,pieces,quartier,type_bien,prix_m2,url,source,score_marche,etage,parking,balcon,vue_mer,etat_bien,score_jeune_couple,tags,resume_ia
Toulon T2 28m2,79900,28.57,2,Pont du Las,appartement,2796.64,https://www.bienici.com/annonce/dr-house-immo-1-483545,Agence,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif""]",Petit T2 de 28m² à Pont du Las. Prix bas en valeur absolue (79900€) mais ratio m² coûteux. Opportunité marché pour investisseur mais peu confortable comme résidence principale.
Toulon T2 28m2,79900,28.1,2,Pont du Las,appartement,2843.42,https://www.bienici.com/annonce/dr-house-immo-1-483549,Agence,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif""]","T2 compact de 28m² à Pont du Las, prix attractif (79 900€). Opportunité pour investissement locatif mais surface très limitée pour l'habitation d'un couple."
Toulon ouest appartement 2 pièces terrasse ensoleillé,79900,28.0,2,L'Escaillon,appartement,2853.57,https://www.bienici.com/annonce/safti-1-1612187,Mandataire,Opportunite,,False,True,False,bon_etat,4,"[""proche_transports"", ""coup_de_coeur"", ""investissement_locatif"", ""grande_terrasse"", ""lumineux""]",2 pièces lumineux avec terrasse ensoleillée à Toulon Ouest. Prix attractif 79 900€ pour 28m². Quartier L'Escaillon bien positionné. Opportunité d'investissement ou petit nid douillet.
,79900,22.0,1,Champs-de-Mars,appartement,3631.82,https://www.bienici.com/annonce/citya-immobilier-41039H-TAPP966009,Citya Estublier,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""investissement_locatif"", ""centre_ville""]","Studio 22m² au Champs-de-Mars à 79900€. Prix attractif au m², quartier central bien desservi. Surface minimale nécessite acceptation d'espace restreint. Opportunité pour investisseurs."
Maison Toulon EST 3 pièce(s) 91 m2,80000,91.0,3,Beaulieu,maison,879.12,https://www.bienici.com/annonce/immo-facile-59347882,Immo de France Toulon,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""coup_de_coeur""]","Maison 3 pièces 91m² à Toulon-Est, quartier Beaulieu. Prix très compétitif 80000€ (879€/m²). Opportunité intéressante pour primo-accédants ou investisseurs. État du bien non détaillé."
Spécial investisseur - T1 vendu loué - Garantie Visale avec rendement de 7%,80000,32.0,2,Barbès,appartement,2500.0,https://www.bienici.com/annonce/ag311656-515521838,Mandataire,Opportunite,,False,False,False,bon_etat,1,"[""investissement_locatif""]","T1 de 32m² à Barbès, vendu loué avec garantie Visale. Rendement 7% attrayant pour investisseurs. Prix très accessible (80k€), mais surface réduite et peu d'équipements. Quartier dynamique."
Appartement d'1 pièce de 25 m² situé à Toulon,82000,25.0,1,La Rode,appartement,3280.0,https://www.bienici.com/annonce/ag942352-517035578,Agence,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif""]","Petit 1 pièce de 25m² à La Rode, prix attractif à 82000€. Surface minimale, idéal investisseur locatif ou première acquisition solo. Quartier résidentiel."
TOULON-LE Mourillon- Studio proche des commerces,82000,17.0,1,Le Mourillon - La Mitre - Fort Lamalgue,appartement,4823.53,https://www.bienici.com/annonce/hektor-fontpre-318167,IBOX Ecoquartier Font Pré,Opportunite,,False,False,False,inconnu,2,"[""proche_transports"", ""investissement_locatif""]","Studio 17m² au Mourillon à 82000€. Très petit espace près commerces, adapté investisseur ou célibataire. Prix m² élevé, peu de confort pour couple."
TOULON SAINT ROCH - investissement locatif,82500,28.0,1,Saint-Roch,appartement,2946.43,https://www.bienici.com/annonce/hektor-centreville-317205,IBOX Jaurès,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif"", ""proche_transports""]","Studio de 28m² à Saint-Roch, Toulon. Prix attractif à 82500€. Bien positionnéé pour investissement locatif avec bon potentiel de rendement. Surface réduite adaptée aux petits budgets ou investisseurs."
"INVESTISSEMENT LOCATIF STUDIO / T1 LOUE, 83000 TOULON",82500,20.3,1,Toulon,appartement,4064.04,https://www.bienici.com/annonce/hektor-agence-capimmo-45290,Agence,Opportunite,,False,False,False,inconnu,1,"[""investissement_locatif""]","Studio loué de 20m² à Toulon. Prix agressif à 82500€. Positionnement opportunité pour investisseur. Parfait pour revenus locatifs, non adapté résidence principale."
Idéal investisseur - Vends T2 Loué RDC 42m2 Quartier St Jean,83000,42.0,2,Saint-Jean du Var,appartement,1976.19,https://www.bienici.com/annonce/ag835481-482953772,Agence,Opportunite,0,False,False,False,inconnu,2,"[""investissement_locatif"", ""proche_transports"", ""centre_ville""]","T2 de 42m² au RDC à Saint-Jean, loué, idéal investissement. Prix attractif 83000€ mais surface très compacte. Quartier accessible, sans parking ni balcon."
"Toulon Ouest, T1 + alcôve, 28 M2 vendu meublé et équipé",83000,28.0,1,Pont du Las,appartement,2964.29,https://www.bienici.com/annonce/hektor-sixfours-387116,IMMOBOX,Opportunite,,False,False,False,bon_etat,4,"[""coup_de_coeur"", ""investissement_locatif"", ""proche_transports""]","T1 alcôve 28m² meublé équipé à Pont du Las. Prix d'opportunité 83k€. Idéal primo-accédants ou investisseurs. Bon état, emménagement clés en main."
Vente à terme occupée sur 180 mois - TOULON (83000),83750,126.0,4,Sainte-Anne,maison,664.68,https://www.bienici.com/annonce/ag752451-481395380,Agence,Opportunite,,False,False,False,inconnu,4,"[""coup_de_coeur"", ""investissement_locatif"", ""proche_transports""]","Maison 4 pièces de 126m² à Sainte-Anne, prix très compétitif 83750€. Vente à terme 180 mois idéale pour accession progressive. Bon potentiel pour jeune couple cherchant accession propriété."
Appartement T2 28m2 traversant avec balcon et cave,84000,28.0,2,Champs-de-Mars,appartement,3000.0,https://www.bienici.com/annonce/hektor-palmimmo83-58,PALM'IMMO,Opportunite,,False,True,False,inconnu,4,"[""proche_transports"", ""investissement_locatif"", ""coup_de_coeur""]","T2 traversant 28m² au Champs-de-Mars. Prix attractif 84k€, balcon et cave. Petit espace compensé par luminosité. Idéal jeune couple ou investisseur."
,84000,18.46,1,Saint-Roch,appartement,4550.38,https://www.bienici.com/annonce/century-21-202_2305_3482,CENTURY 21 Ouest Immo,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif"", ""centre_ville""]",Studio 18m² à 84000€ dans le quartier Saint-Roch. Bon prix global mais surface très réduite. Opportunité d'investissement locatif plutôt que résidence pour couple.
Vente Appartement 2 pièces,84900,45.0,2,Saint-Jean du Var,appartement,1886.67,https://www.bienici.com/annonce/iad-france-1997406,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""proche_transports""]",Appartement 2 pièces 45m² à 84900€ dans le quartier Saint-Jean. Opportunité marché avec bon rapport prix/surface. Petit bien adapté jeune couple pour accession à la propriété.
Appartement  2 pièces 38.02 m2 - Toulon Ouest,85000,38.02,2,Pont du Las,appartement,2235.67,https://www.bienici.com/annonce/nestenn-1-99939419679,"Nestenn Toulon ,Toulon Le Mourillon ,Six-Fours Les Plages, La Seyne et Bandol ",Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""proche_transports"", ""coup_de_coeur""]","Petit 2 pièces 38m² à Toulon Ouest, prix compétitif 85k€. Idéal pour jeune couple ou investisseur locatif. Quartier Pont du Las bien desservi. A vérifier: état et parking."
Appartement 2 pièces 37.1 m2 - Toulon Ouest - Vendu loué,85000,37.1,2,Pont du Las,appartement,2291.11,https://www.bienici.com/annonce/nestenn-1-99939419373,"Nestenn Toulon ,Toulon Le Mourillon ,Six-Fours Les Plages, La Seyne et Bandol ",Opportunite,,False,False,False,inconnu,4,"[""coup_de_coeur"", ""investissement_locatif"", ""proche_transports""]",Petit 2 pièces de 37 m² à Toulon Ouest au prix attractif de 85 000€. Quartier Pont du Las bien desservi. Opportunité intéressante pour primo-accédants ou investisseurs locatifs.
Vente Appartement 2 pièces,85000,31.0,2,Saint-Roch,appartement,2741.94,https://www.bienici.com/annonce/iad-france-2001541,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""coup_de_coeur"", ""investissement_locatif""]",Petit 2 pièces à Saint-Roch (31m²) au prix avantageux de 85k€. Excellent rapport qualité-prix pour jeune couple ou investissement locatif. Quartier bien desservi.
Vente Appartement 1 pièce,85000,30.0,1,Pont de Bois,appartement,2833.33,https://www.bienici.com/annonce/iad-france-1996029,Mandataire,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif""]","Studio 30m² à Pont de Bois, 85000€. Budget accessible mais très petit espace, sans parking ni balcon. Marché indique une opportunité, adapté plutôt à l'investissement locatif qu'à l'habitation."
Studio vendu loué + cave 15 m² – Quartier Claret – Rentabi,85000,29.5,1,Claret,appartement,2881.36,https://www.bienici.com/annonce/netty-company53630wyb-appt-2540,Agence,Opportunite,,False,False,False,bon_etat,2,"[""investissement_locatif"", ""proche_transports"", ""calme""]","Studio 29,5m² loué à Claret avec cave. Prix avantageux à 85k€. Idéal investisseur plutôt que résidence couple. Bon potentiel rentabilité."
T2 - Proximité Parcs des Oiseaux à Toulon,85000,25.0,1,Rodeilhac,appartement,3400.0,https://www.bienici.com/annonce/ag311656-499804007,Mandataire,Opportunite,,False,False,False,inconnu,3,"[""proche_transports"", ""investissement_locatif""]","T2 compact de 25m² à Rodeilhac, Toulon. Prix très attractif (85k€) pour investissement. Proximité parcs des Oiseaux. Surface limitée, pas de parking ni balcon."
,85000,24.6,1,Saint-Jean du Var,appartement,3455.28,https://www.bienici.com/annonce/citya-immobilier-41039H-TAPP497007A,Citya Estublier,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif"", ""coup_de_coeur""]","Studio de 24,6m² à Saint-Jean du Var, Toulon. Prix attractif 85000€ (3455€/m²). Opportunité d'investissement locatif dans quartier dynamique, mais surface très limitée."
Appartement type 2 pont du las,85500,39.0,2,Pont du Las,appartement,2192.31,https://www.bienici.com/annonce/hektor-grechimmo83-113739,Agence,Opportunite,,False,False,False,inconnu,4,"[""coup_de_coeur"", ""proche_transports"", ""investissement_locatif""]","T2 de 39m² à Pont du Las, prix attractif de 85 500€. Petit bien idéal pour accession ou investissement locatif. Situation quartier central avec transports accessibles."
"Toulon, pont du las, vendu loué charmant appartement de type",86000,41.0,2,Pont du Las,appartement,2097.56,https://www.bienici.com/annonce/hektor-consult-23522,Agence,Opportunite,,False,False,False,bon_etat,4,"[""investissement_locatif"", ""proche_transports"", ""centre_ville""]","T2 de 41m² au Pont du Las, prix attractif 86k€. Déjà loué, idéal investissement locatif jeune couple. Bien positionné sur le marché toulonnais, quartier dynamique et accessible."
"Appartement tous rénové, idéal investissement.",86000,34.0,1,Haute-ville,appartement,2529.41,https://www.bienici.com/annonce/safti-1-1582616,Mandataire,Opportunite,,False,False,False,bon_etat,2,"[""investissement_locatif"", ""centre_ville"", ""bon_etat""]",T1 rénové en Haute-ville à 86000€. Surface compacte de 34 m² adaptée à l'investissement locatif. Bon rapport qualité-prix dans un quartier dynamique.
Vente appartement 2 Pièce(s),86592,35.47,2,Toulon,appartement,2441.27,https://www.bienici.com/annonce/twimmo-1933982,INVESTIMMO 83,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""coup_de_coeur""]","Petit T2 de 35m² à Toulon, prix très avantageux de 86k€. Opportunité marché identifiée. Budget accessible pour jeune couple, idéal investissement ou première acquisition."
Appartement type 3 64m2 vendu loué,87000,64.0,3,Pont du Las,appartement,1359.38,https://www.bienici.com/annonce/hektor-lessablettes-390602,IBOX LA CORNICHE,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""proche_transports"", ""coup_de_coeur""]",T3 de 64m² vendu loué à 87k€ au Pont du Las. Prix attractif et positionnement opportunité au m². Idéal investissement locatif ou acquisition primo-accédant avec rendement immédiat.
TOULON EST CHAMPDEMARS TYPE 2/3 LOUE - IDEAL INVESTISSEUR,87000,49.0,3,Champs-de-Mars,appartement,1775.51,https://www.bienici.com/annonce/hektor-centreville-387870,IBOX Jaurès,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif"", ""proche_transports""]","T2/3 de 49m² loué à Champs-de-Mars. Prix 87000€ offre opportunité investisseur avec bon rendement locatif. Surface réduite, idéal rentabilité plus qu'habitation."
Vente Studio 1 pièce,87000,25.0,1,Saint-Jean du Var,appartement,3480.0,https://www.bienici.com/annonce/iad-france-1994024,Mandataire,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif""]","Studio 25m² à Saint-Jean du Var au prix attractif de 87000€. Bien compact idéal pour investissement locatif ou primo-accédant seul, mais trop exigu pour un couple."
TOULON OUEST - VALBERTRAND,87200,29.0,1,Centre-ville,appartement,3006.9,https://www.bienici.com/annonce/hektor-centreville-352564,IBOX Jaurès,Opportunite,,False,False,False,inconnu,2,"[""centre_ville"", ""investissement_locatif""]","Studio 29m² à Valbertrand (Toulon ouest), prix très accessible à 87200€. Localisation centre-ville intéressante. Surface réduite limite l'usage pour un couple."
,88000,28.0,1,Pont du Las,appartement,3142.86,https://www.bienici.com/annonce/century-21-202_2305_3566,CENTURY 21 Ouest Immo,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""proche_transports"", ""coup_de_coeur""]",Studio 28m² à Pont du Las (Toulon) à 88000€. Prix très compétitif identifié comme opportunité marché. Idéal pour investissement locatif ou première acquisition jeune couple.
Investissement en residence étudiante,88391,18.12,1,Champs-de-Mars,appartement,4878.09,https://www.bienici.com/annonce/hektor-APOGEE-6446,Agence,Opportunite,,False,False,False,inconnu,1,"[""investissement_locatif"", ""proche_transports""]","Studio 18m² en résidence étudiante à Champs-de-Mars. Prix très accessible (88k€), bon potentiel investissement locatif avec rentabilité étudiante garantie. Inadapté pour habitation jeune couple."
Viager occupé - H70 ans - TOULON (83100),88800,100.0,4,Claret,maison,888.0,https://www.bienici.com/annonce/ag752451-512481338,Agence,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif""]","Maison 100m² à Toulon en viager occupé. Prix attractif mais structure viager limitant l'usage immédiat. Quartier Claret, 4 pièces. Opportunité d'investissement pour tolérant aux contraintes."
TOULON OUEST type 2 à rénover,89000,57.0,2,Saint-Roch,appartement,1561.4,https://www.bienici.com/annonce/hektor-centreville-390227,IBOX Jaurès,Opportunite,,False,False,False,travaux_importants,4,"[""investissement_locatif"", ""travaux_importants"", ""proche_transports""]","T2 à rénover à Toulon Ouest, 57m² au prix très attractif de 89000€. Idéal pour couple cherchant opportunité d'investissement personnel. Quartier Saint-Roch bien desservi. Nécessite travaux."
